token_id,tribe,age_group,scale_type,eyes,tail_type,body_markings,aura_effect,background,rarity_tier,lineage_hybridization
2712,Obsidian Claw,Adult,Coral Gloss,Ember,Crystal Hook,Lava Cracks,Tidal Reflection,Titan Ruins,Common,Pure
2713,Obsidian Claw,Adult,Magma Veined,Bioluminescent,Titan Crest,Runic Lines,Solar Flare,Ancient Jungle,Common,Pure
2714,Obsidian Claw (Cyber Hybrid),Adult,Volcanic Black,Data Circuit,Coral Fan,Lava Cracks,Tidal Reflection,Ancient Jungle,Rare,Cyber
2715,Obsidian Claw (Titan Hybrid),Adult,Crystal Embedded,Bioluminescent,Forest Wrap,Vine Spread,Shadow Drift,Volcanic Plains,Uncommon,Titan
2716,Obsidian Claw,Adult,Volcanic Black,Runic Red,Solar Plume,Vine Spread,Shadow Drift,Titan Ruins,Common,Pure
2717,Obsidian Claw (Cyber Hybrid),Adult,Neon Circuit,Ember,Forest Wrap,Solar Engraving,Neon Surge,Neon Abyss,Uncommon,Cyber
2718,Obsidian Claw (Titan Hybrid),Adult,Crystal Embedded,Ember,Titan Crest,Runic Lines,Heatwave,Coral Reef,Uncommon,Titan
2719,Obsidian Claw,Adult,Volcanic Black,Data Circuit,Crystal Hook,Coral Pattern,Solar Flare,Sun Dunes,Common,Pure
2720,Obsidian Claw (Sunscale Hybrid),Adult,Volcanic Black,Runic Red,Forest Wrap,Vine Spread,Heatwave,Volcanic Plains,Uncommon,Sunscale
2721,Obsidian Claw,Adult,Golden Ember,Runic Red,Crystal Hook,Runic Lines,Neon Surge,Volcanic Plains,Common,Pure
2722,Obsidian Claw,Adult,Coral Gloss,Runic Red,Coral Fan,Shadow Veins,Neon Surge,Ancient Jungle,Common,Pure
2723,Obsidian Claw,Adult,Volcanic Black,Pearlescent,Crystal Hook,Coral Pattern,Tidal Reflection,Sun Dunes,Common,Pure
2724,Obsidian Claw (Sunscale Hybrid),Adult,Magma Veined,Solar Amber,Crystal Hook,Vine Spread,Shadow Drift,Shadow Swamp,Rare,Sunscale
2725,Obsidian Claw (Verdant Hybrid),Adult,Crystal Embedded,Solar Amber,Crystal Hook,Lava Cracks,Shadow Drift,Volcanic Plains,Rare,Verdant
2726,Obsidian Claw,Adult,Neon Circuit,Data Circuit,Crystal Hook,Coral Pattern,Tidal Reflection,Ancient Jungle,Common,Pure
2727,Obsidian Claw (Crystal Hybrid),Adult,Golden Ember,Ember,Solar Plume,Circuit Map,Shadow Drift,Ancient Jungle,Uncommon,Crystal
2728,Obsidian Claw (Crystal Hybrid),Adult,Golden Ember,Ember,Solar Plume,Circuit Map,Crystal Bloom,Shadow Swamp,Uncommon,Crystal
2729,Obsidian Claw,Adult,Neon Circuit,Ember,Crystal Hook,Coral Pattern,Solar Flare,Neon Abyss,Common,Pure
2730,Obsidian Claw (Titan Hybrid),Adult,Magma Veined,Data Circuit,Neon Stream,Runic Lines,Neon Surge,Shadow Swamp,Rare,Titan
2731,Obsidian Claw (Verdant Hybrid),Adult,Neon Circuit,Bioluminescent,Titan Crest,Circuit Map,Shadow Drift,Volcanic Plains,Rare,Verdant
2732,Obsidian Claw (Cyber Hybrid),Adult,Coral Gloss,Bioluminescent,Titan Crest,Vine Spread,Crystal Bloom,Volcanic Plains,Legendary,Cyber
2733,Obsidian Claw (Crystal Hybrid),Adult,Titan Alloy,Data Circuit,Coral Fan,Vine Spread,Neon Surge,Neon Abyss,Uncommon,Crystal
2734,Obsidian Claw (Shadow Hybrid),Adult,Titan Alloy,Runic Red,Forest Wrap,Solar Engraving,Heatwave,Volcanic Plains,Uncommon,Shadow
2735,Obsidian Claw,Adult,Volcanic Black,Nocturne Blue,Forest Wrap,Vine Spread,Heatwave,Volcanic Plains,Common,Pure
2736,Obsidian Claw (Verdant Hybrid),Adult,Titan Alloy,Solar Amber,Titan Crest,Lava Cracks,Shadow Drift,Shadow Swamp,Uncommon,Verdant
2737,Obsidian Claw (Verdant Hybrid),Adult,Golden Ember,Bioluminescent,Solar Plume,Circuit Map,Tidal Reflection,Titan Ruins,Uncommon,Verdant
2738,Obsidian Claw (Sunscale Hybrid),Adult,Golden Ember,Ember,Coral Fan,Runic Lines,Mist Cloak,Titan Ruins,Uncommon,Sunscale
2739,Obsidian Claw (Shadow Hybrid),Adult,Crystal Embedded,Runic Red,Crystal Hook,Runic Lines,Crystal Bloom,Shadow Swamp,Uncommon,Shadow
2740,Obsidian Claw,Adult,Volcanic Black,Ember,Titan Crest,Vine Spread,Shadow Drift,Sun Dunes,Common,Pure
2741,Obsidian Claw (Crystal Hybrid),Adult,Volcanic Black,Data Circuit,Neon Stream,Runic Lines,Solar Flare,Sun Dunes,Uncommon,Crystal
2742,Obsidian Claw (Titan Hybrid),Adult,Golden Ember,Bioluminescent,Crystal Hook,Solar Engraving,Crystal Bloom,Volcanic Plains,Rare,Titan
2743,Obsidian Claw (Verdant Hybrid),Adult,Crystal Embedded,Solar Amber,Forest Wrap,Solar Engraving,Crystal Bloom,Shadow Swamp,Rare,Verdant
2744,Obsidian Claw,Adult,Golden Ember,Pearlescent,Titan Crest,Circuit Map,Shadow Drift,Sun Dunes,Common,Pure
2745,Obsidian Claw,Adult,Titan Alloy,Pearlescent,Titan Crest,Solar Engraving,Shadow Drift,Shadow Swamp,Common,Pure
2746,Obsidian Claw (Shadow Hybrid),Adult,Magma Veined,Ember,Neon Stream,Lava Cracks,Crystal Bloom,Neon Abyss,Uncommon,Shadow
2747,Obsidian Claw (Verdant Hybrid),Adult,Volcanic Black,Nocturne Blue,Solar Plume,Shadow Veins,Mist Cloak,Neon Abyss,Uncommon,Verdant
2748,Obsidian Claw (Cyber Hybrid),Adult,Magma Veined,Data Circuit,Crystal Hook,Solar Engraving,Neon Surge,Coral Reef,Rare,Cyber
2749,Obsidian Claw,Adult,Neon Circuit,Data Circuit,Solar Plume,Solar Engraving,Shadow Drift,Ancient Jungle,Common,Pure
2750,Obsidian Claw (Verdant Hybrid),Adult,Volcanic Black,Nocturne Blue,Forest Wrap,Circuit Map,Shadow Drift,Sun Dunes,Uncommon,Verdant
2751,Obsidian Claw (Shadow Hybrid),Adult,Golden Ember,Ember,Neon Stream,Lava Cracks,Heatwave,Ancient Jungle,Uncommon,Shadow
2752,Obsidian Claw (Titan Hybrid),Adult,Crystal Embedded,Ember,Standard Coil,Circuit Map,Tidal Reflection,Coral Reef,Uncommon,Titan
2753,Obsidian Claw (Titan Hybrid),Adult,Neon Circuit,Nocturne Blue,Standard Coil,Circuit Map,Shadow Drift,Ancient Jungle,Uncommon,Titan
2754,Obsidian Claw,Adult,Titan Alloy,Bioluminescent,Forest Wrap,Vine Spread,Heatwave,Ancient Jungle,Common,Pure
2755,Obsidian Claw,Adult,Crystal Embedded,Runic Red,Titan Crest,Shadow Veins,Mist Cloak,Volcanic Plains,Common,Pure
2756,Obsidian Claw,Adult,Titan Alloy,Runic Red,Solar Plume,Solar Engraving,Shadow Drift,Sun Dunes,Common,Pure
2757,Obsidian Claw (Verdant Hybrid),Adult,Coral Gloss,Data Circuit,Crystal Hook,Solar Engraving,Neon Surge,Volcanic Plains,Uncommon,Verdant
2758,Obsidian Claw,Adult,Neon Circuit,Ember,Neon Stream,Solar Engraving,Tidal Reflection,Ancient Jungle,Common,Pure
2759,Obsidian Claw (Azure Hybrid),Adult,Magma Veined,Pearlescent,Forest Wrap,Circuit Map,Crystal Bloom,Coral Reef,Uncommon,Azure
2760,Obsidian Claw (Crystal Hybrid),Adult,Crystal Embedded,Pearlescent,Crystal Hook,Circuit Map,Solar Flare,Titan Ruins,Uncommon,Crystal
2761,Obsidian Claw (Sunscale Hybrid),Adult,Magma Veined,Solar Amber,Coral Fan,Coral Pattern,Heatwave,Shadow Swamp,Uncommon,Sunscale
2762,Obsidian Claw (Cyber Hybrid),Adult,Magma Veined,Runic Red,Coral Fan,Circuit Map,Solar Flare,Volcanic Plains,Uncommon,Cyber
2763,Obsidian Claw (Titan Hybrid),Adult,Titan Alloy,Ember,Solar Plume,Vine Spread,Shadow Drift,Shadow Swamp,Rare,Titan
2764,Obsidian Claw,Adult,Magma Veined,Nocturne Blue,Neon Stream,Shadow Veins,Mist Cloak,Titan Ruins,Common,Pure
2765,Obsidian Claw,Adult,Crystal Embedded,Runic Red,Solar Plume,Runic Lines,Crystal Bloom,Volcanic Plains,Common,Pure
2766,Obsidian Claw,Adult,Neon Circuit,Bioluminescent,Coral Fan,Circuit Map,Shadow Drift,Coral Reef,Common,Pure
2767,Obsidian Claw (Sunscale Hybrid),Adult,Titan Alloy,Solar Amber,Solar Plume,Runic Lines,Shadow Drift,Titan Ruins,Uncommon,Sunscale
2768,Obsidian Claw (Titan Hybrid),Adult,Magma Veined,Pearlescent,Titan Crest,Solar Engraving,Mist Cloak,Ancient Jungle,Uncommon,Titan
2769,Obsidian Claw (Verdant Hybrid),Adult,Crystal Embedded,Bioluminescent,Neon Stream,Vine Spread,Mist Cloak,Coral Reef,Uncommon,Verdant
2770,Obsidian Claw (Azure Hybrid),Adult,Volcanic Black,Solar Amber,Standard Coil,Coral Pattern,Neon Surge,Titan Ruins,Uncommon,Azure
2771,Obsidian Claw,Adult,Magma Veined,Nocturne Blue,Solar Plume,Solar Engraving,Solar Flare,Ancient Jungle,Common,Pure
2772,Obsidian Claw,Adult,Titan Alloy,Nocturne Blue,Solar Plume,Solar Engraving,Neon Surge,Titan Ruins,Common,Pure
2773,Obsidian Claw (Azure Hybrid),Adult,Coral Gloss,Bioluminescent,Standard Coil,Vine Spread,Mist Cloak,Ancient Jungle,Uncommon,Azure
2774,Obsidian Claw (Shadow Hybrid),Adult,Crystal Embedded,Solar Amber,Crystal Hook,Runic Lines,Crystal Bloom,Ancient Jungle,Rare,Shadow
2775,Obsidian Claw (Cyber Hybrid),Adult,Coral Gloss,Nocturne Blue,Coral Fan,Shadow Veins,Neon Surge,Coral Reef,Uncommon,Cyber
2776,Obsidian Claw,Adult,Volcanic Black,Bioluminescent,Coral Fan,Solar Engraving,Mist Cloak,Titan Ruins,Common,Pure
2777,Obsidian Claw (Crystal Hybrid),Adult,Neon Circuit,Data Circuit,Neon Stream,Solar Engraving,Crystal Bloom,Titan Ruins,Rare,Crystal
2778,Obsidian Claw (Verdant Hybrid),Adult,Coral Gloss,Solar Amber,Titan Crest,Shadow Veins,Neon Surge,Neon Abyss,Uncommon,Verdant
2779,Obsidian Claw (Shadow Hybrid),Adult,Coral Gloss,Nocturne Blue,Solar Plume,Shadow Veins,Tidal Reflection,Sun Dunes,Rare,Shadow
2780,Obsidian Claw (Titan Hybrid),Adult,Neon Circuit,Nocturne Blue,Standard Coil,Circuit Map,Solar Flare,Neon Abyss,Rare,Titan
2781,Obsidian Claw (Azure Hybrid),Adult,Coral Gloss,Bioluminescent,Standard Coil,Vine Spread,Tidal Reflection,Coral Reef,Uncommon,Azure
2782,Obsidian Claw,Adult,Coral Gloss,Data Circuit,Neon Stream,Vine Spread,Crystal Bloom,Coral Reef,Common,Pure
2783,Obsidian Claw (Sunscale Hybrid),Adult,Magma Veined,Ember,Standard Coil,Lava Cracks,Heatwave,Sun Dunes,Uncommon,Sunscale
2784,Obsidian Claw (Cyber Hybrid),Adult,Volcanic Black,Nocturne Blue,Solar Plume,Lava Cracks,Shadow Drift,Sun Dunes,Rare,Cyber
2785,Obsidian Claw,Adult,Golden Ember,Solar Amber,Solar Plume,Shadow Veins,Crystal Bloom,Neon Abyss,Common,Pure
2786,Obsidian Claw,Adult,Magma Veined,Data Circuit,Forest Wrap,Runic Lines,Tidal Reflection,Sun Dunes,Common,Pure
2787,Obsidian Claw (Verdant Hybrid),Adult,Titan Alloy,Ember,Crystal Hook,Runic Lines,Shadow Drift,Sun Dunes,Rare,Verdant
2788,Obsidian Claw (Azure Hybrid),Adult,Magma Veined,Nocturne Blue,Crystal Hook,Coral Pattern,Neon Surge,Coral Reef,Rare,Azure
2789,Obsidian Claw (Cyber Hybrid),Adult,Coral Gloss,Data Circuit,Neon Stream,Shadow Veins,Neon Surge,Titan Ruins,Uncommon,Cyber
2790,Obsidian Claw (Shadow Hybrid),Adult,Crystal Embedded,Runic Red,Coral Fan,Runic Lines,Crystal Bloom,Volcanic Plains,Uncommon,Shadow
2791,Obsidian Claw (Shadow Hybrid),Adult,Volcanic Black,Data Circuit,Titan Crest,Lava Cracks,Crystal Bloom,Titan Ruins,Rare,Shadow
2792,Obsidian Claw,Adult,Titan Alloy,Data Circuit,Titan Crest,Runic Lines,Shadow Drift,Ancient Jungle,Common,Pure
2793,Obsidian Claw (Azure Hybrid),Adult,Neon Circuit,Data Circuit,Forest Wrap,Runic Lines,Heatwave,Ancient Jungle,Rare,Azure
2794,Obsidian Claw,Adult,Neon Circuit,Pearlescent,Titan Crest,Runic Lines,Mist Cloak,Ancient Jungle,Common,Pure
2795,Obsidian Claw,Adult,Golden Ember,Solar Amber,Crystal Hook,Lava Cracks,Shadow Drift,Sun Dunes,Common,Pure
2796,Obsidian Claw (Crystal Hybrid),Adult,Crystal Embedded,Bioluminescent,Titan Crest,Vine Spread,Solar Flare,Coral Reef,Uncommon,Crystal
2797,Obsidian Claw (Verdant Hybrid),Adult,Coral Gloss,Runic Red,Coral Fan,Circuit Map,Mist Cloak,Ancient Jungle,Uncommon,Verdant
2798,Obsidian Claw (Titan Hybrid),Adult,Golden Ember,Solar Amber,Crystal Hook,Vine Spread,Crystal Bloom,Sun Dunes,Rare,Titan
2799,Obsidian Claw,Adult,Volcanic Black,Pearlescent,Standard Coil,Circuit Map,Shadow Drift,Shadow Swamp,Common,Pure
2800,Obsidian Claw,Adult,Volcanic Black,Ember,Coral Fan,Shadow Veins,Neon Surge,Neon Abyss,Common,Pure
2801,Obsidian Claw,Adult,Titan Alloy,Nocturne Blue,Standard Coil,Coral Pattern,Mist Cloak,Volcanic Plains,Common,Pure
2802,Obsidian Claw (Titan Hybrid),Adult,Coral Gloss,Runic Red,Forest Wrap,Lava Cracks,Mist Cloak,Titan Ruins,Legendary,Titan
2803,Obsidian Claw,Adult,Titan Alloy,Pearlescent,Titan Crest,Vine Spread,Tidal Reflection,Ancient Jungle,Common,Pure
2804,Obsidian Claw (Titan Hybrid),Adult,Coral Gloss,Nocturne Blue,Forest Wrap,Coral Pattern,Tidal Reflection,Titan Ruins,Rare,Titan
2805,Obsidian Claw (Shadow Hybrid),Adult,Coral Gloss,Bioluminescent,Titan Crest,Lava Cracks,Crystal Bloom,Titan Ruins,Uncommon,Shadow
2806,Obsidian Claw,Adult,Volcanic Black,Pearlescent,Neon Stream,Vine Spread,Shadow Drift,Sun Dunes,Common,Pure
2807,Obsidian Claw,Adult,Neon Circuit,Bioluminescent,Forest Wrap,Coral Pattern,Solar Flare,Titan Ruins,Common,Pure
2808,Obsidian Claw (Cyber Hybrid),Adult,Magma Veined,Nocturne Blue,Solar Plume,Lava Cracks,Shadow Drift,Neon Abyss,Rare,Cyber
2809,Obsidian Claw,Adult,Crystal Embedded,Runic Red,Forest Wrap,Circuit Map,Heatwave,Shadow Swamp,Common,Pure
2810,Obsidian Claw (Crystal Hybrid),Adult,Neon Circuit,Ember,Neon Stream,Shadow Veins,Heatwave,Neon Abyss,Rare,Crystal
2811,Obsidian Claw,Adult,Volcanic Black,Runic Red,Crystal Hook,Runic Lines,Heatwave,Shadow Swamp,Common,Pure
2812,Obsidian Claw (Verdant Hybrid),Adult,Titan Alloy,Nocturne Blue,Crystal Hook,Solar Engraving,Heatwave,Ancient Jungle,Rare,Verdant
2813,Obsidian Claw,Adult,Golden Ember,Nocturne Blue,Titan Crest,Coral Pattern,Heatwave,Titan Ruins,Common,Pure
2814,Obsidian Claw,Adult,Golden Ember,Data Circuit,Titan Crest,Solar Engraving,Heatwave,Sun Dunes,Common,Pure
2815,Obsidian Claw,Adult,Neon Circuit,Solar Amber,Coral Fan,Lava Cracks,Mist Cloak,Shadow Swamp,Common,Pure
2816,Obsidian Claw,Adult,Crystal Embedded,Runic Red,Forest Wrap,Shadow Veins,Solar Flare,Neon Abyss,Common,Pure
2817,Obsidian Claw (Azure Hybrid),Adult,Crystal Embedded,Pearlescent,Solar Plume,Runic Lines,Mist Cloak,Coral Reef,Uncommon,Azure
2818,Obsidian Claw (Sunscale Hybrid),Adult,Volcanic Black,Ember,Crystal Hook,Runic Lines,Solar Flare,Neon Abyss,Rare,Sunscale
2819,Obsidian Claw,Adult,Golden Ember,Ember,Standard Coil,Shadow Veins,Neon Surge,Volcanic Plains,Common,Pure
2820,Obsidian Claw (Cyber Hybrid),Adult,Magma Veined,Bioluminescent,Neon Stream,Coral Pattern,Shadow Drift,Neon Abyss,Uncommon,Cyber
2821,Obsidian Claw (Azure Hybrid),Adult,Coral Gloss,Nocturne Blue,Coral Fan,Shadow Veins,Heatwave,Titan Ruins,Rare,Azure
2822,Obsidian Claw (Shadow Hybrid),Adult,Coral Gloss,Runic Red,Neon Stream,Runic Lines,Neon Surge,Coral Reef,Rare,Shadow
2823,Obsidian Claw (Azure Hybrid),Adult,Neon Circuit,Nocturne Blue,Forest Wrap,Shadow Veins,Shadow Drift,Shadow Swamp,Rare,Azure
2824,Obsidian Claw (Shadow Hybrid),Adult,Magma Veined,Nocturne Blue,Coral Fan,Shadow Veins,Tidal Reflection,Titan Ruins,Uncommon,Shadow
2825,Obsidian Claw (Cyber Hybrid),Adult,Volcanic Black,Pearlescent,Solar Plume,Circuit Map,Mist Cloak,Ancient Jungle,Uncommon,Cyber
2826,Obsidian Claw,Adult,Neon Circuit,Data Circuit,Titan Crest,Vine Spread,Heatwave,Neon Abyss,Common,Pure
2827,Obsidian Claw (Crystal Hybrid),Adult,Volcanic Black,Nocturne Blue,Forest Wrap,Runic Lines,Solar Flare,Neon Abyss,Uncommon,Crystal
2828,Obsidian Claw (Crystal Hybrid),Adult,Neon Circuit,Data Circuit,Crystal Hook,Runic Lines,Tidal Reflection,Titan Ruins,Uncommon,Crystal
2829,Obsidian Claw,Adult,Volcanic Black,Pearlescent,Solar Plume,Shadow Veins,Neon Surge,Volcanic Plains,Common,Pure
2830,Obsidian Claw (Shadow Hybrid),Adult,Volcanic Black,Pearlescent,Solar Plume,Runic Lines,Solar Flare,Ancient Jungle,Uncommon,Shadow
2831,Obsidian Claw (Shadow Hybrid),Adult,Neon Circuit,Data Circuit,Crystal Hook,Lava Cracks,Shadow Drift,Coral Reef,Uncommon,Shadow
2832,Obsidian Claw (Shadow Hybrid),Adult,Neon Circuit,Pearlescent,Coral Fan,Shadow Veins,Neon Surge,Sun Dunes,Uncommon,Shadow
2833,Obsidian Claw (Crystal Hybrid),Adult,Magma Veined,Runic Red,Crystal Hook,Lava Cracks,Mist Cloak,Ancient Jungle,Uncommon,Crystal
2834,Obsidian Claw (Sunscale Hybrid),Adult,Golden Ember,Solar Amber,Coral Fan,Runic Lines,Heatwave,Volcanic Plains,Uncommon,Sunscale
2835,Obsidian Claw (Shadow Hybrid),Adult,Coral Gloss,Solar Amber,Crystal Hook,Shadow Veins,Crystal Bloom,Shadow Swamp,Legendary,Shadow
2836,Obsidian Claw,Adult,Volcanic Black,Solar Amber,Standard Coil,Vine Spread,Mist Cloak,Volcanic Plains,Common,Pure
2837,Obsidian Claw,Adult,Magma Veined,Bioluminescent,Forest Wrap,Circuit Map,Neon Surge,Shadow Swamp,Common,Pure
2838,Obsidian Claw (Verdant Hybrid),Adult,Coral Gloss,Solar Amber,Standard Coil,Solar Engraving,Mist Cloak,Shadow Swamp,Uncommon,Verdant
2839,Obsidian Claw,Adult,Titan Alloy,Nocturne Blue,Titan Crest,Shadow Veins,Heatwave,Ancient Jungle,Common,Pure
2840,Obsidian Claw,Adult,Crystal Embedded,Data Circuit,Crystal Hook,Circuit Map,Tidal Reflection,Neon Abyss,Common,Pure
2841,Obsidian Claw (Cyber Hybrid),Adult,Titan Alloy,Bioluminescent,Forest Wrap,Circuit Map,Tidal Reflection,Shadow Swamp,Rare,Cyber
2842,Obsidian Claw,Adult,Crystal Embedded,Solar Amber,Solar Plume,Vine Spread,Tidal Reflection,Titan Ruins,Common,Pure
2843,Obsidian Claw (Verdant Hybrid),Adult,Coral Gloss,Runic Red,Titan Crest,Shadow Veins,Shadow Drift,Neon Abyss,Uncommon,Verdant
2844,Obsidian Claw,Adult,Titan Alloy,Solar Amber,Neon Stream,Lava Cracks,Shadow Drift,Coral Reef,Common,Pure
2845,Obsidian Claw,Adult,Golden Ember,Ember,Titan Crest,Runic Lines,Heatwave,Sun Dunes,Common,Pure
2846,Obsidian Claw,Adult,Golden Ember,Runic Red,Coral Fan,Runic Lines,Crystal Bloom,Sun Dunes,Common,Pure
2847,Obsidian Claw (Shadow Hybrid),Adult,Crystal Embedded,Data Circuit,Solar Plume,Solar Engraving,Shadow Drift,Coral Reef,Rare,Shadow
2848,Obsidian Claw (Cyber Hybrid),Adult,Titan Alloy,Data Circuit,Crystal Hook,Shadow Veins,Solar Flare,Neon Abyss,Uncommon,Cyber
2849,Obsidian Claw (Crystal Hybrid),Adult,Golden Ember,Data Circuit,Coral Fan,Vine Spread,Tidal Reflection,Volcanic Plains,Uncommon,Crystal
2850,Obsidian Claw (Titan Hybrid),Adult,Neon Circuit,Ember,Solar Plume,Solar Engraving,Solar Flare,Volcanic Plains,Uncommon,Titan
2851,Obsidian Claw (Cyber Hybrid),Adult,Titan Alloy,Data Circuit,Neon Stream,Solar Engraving,Tidal Reflection,Neon Abyss,Uncommon,Cyber
2852,Obsidian Claw (Sunscale Hybrid),Adult,Titan Alloy,Runic Red,Standard Coil,Lava Cracks,Crystal Bloom,Shadow Swamp,Uncommon,Sunscale
2853,Obsidian Claw (Verdant Hybrid),Adult,Coral Gloss,Solar Amber,Titan Crest,Circuit Map,Crystal Bloom,Ancient Jungle,Uncommon,Verdant
2854,Obsidian Claw (Cyber Hybrid),Adult,Golden Ember,Nocturne Blue,Titan Crest,Circuit Map,Shadow Drift,Shadow Swamp,Uncommon,Cyber
2855,Obsidian Claw (Cyber Hybrid),Adult,Coral Gloss,Ember,Coral Fan,Lava Cracks,Solar Flare,Shadow Swamp,Rare,Cyber
2856,Obsidian Claw (Cyber Hybrid),Adult,Titan Alloy,Pearlescent,Coral Fan,Circuit Map,Shadow Drift,Shadow Swamp,Uncommon,Cyber
2857,Obsidian Claw (Titan Hybrid),Adult,Golden Ember,Data Circuit,Forest Wrap,Lava Cracks,Tidal Reflection,Volcanic Plains,Rare,Titan
2858,Obsidian Claw,Adult,Volcanic Black,Bioluminescent,Standard Coil,Shadow Veins,Heatwave,Ancient Jungle,Common,Pure
2859,Obsidian Claw (Titan Hybrid),Adult,Neon Circuit,Ember,Forest Wrap,Coral Pattern,Shadow Drift,Titan Ruins,Rare,Titan
2860,Obsidian Claw (Verdant Hybrid),Adult,Crystal Embedded,Nocturne Blue,Crystal Hook,Runic Lines,Shadow Drift,Neon Abyss,Rare,Verdant
2861,Obsidian Claw (Titan Hybrid),Adult,Titan Alloy,Runic Red,Neon Stream,Runic Lines,Mist Cloak,Neon Abyss,Uncommon,Titan
2862,Obsidian Claw (Cyber Hybrid),Adult,Golden Ember,Runic Red,Coral Fan,Coral Pattern,Shadow Drift,Shadow Swamp,Rare,Cyber
2863,Obsidian Claw (Crystal Hybrid),Adult,Titan Alloy,Nocturne Blue,Standard Coil,Solar Engraving,Tidal Reflection,Shadow Swamp,Uncommon,Crystal
2864,Obsidian Claw (Azure Hybrid),Adult,Golden Ember,Nocturne Blue,Crystal Hook,Shadow Veins,Tidal Reflection,Ancient Jungle,Uncommon,Azure
2865,Obsidian Claw (Verdant Hybrid),Adult,Volcanic Black,Data Circuit,Titan Crest,Solar Engraving,Mist Cloak,Titan Ruins,Legendary,Verdant
2866,Obsidian Claw (Azure Hybrid),Adult,Magma Veined,Pearlescent,Titan Crest,Coral Pattern,Neon Surge,Neon Abyss,Uncommon,Azure
2867,Obsidian Claw (Sunscale Hybrid),Adult,Neon Circuit,Ember,Forest Wrap,Shadow Veins,Heatwave,Titan Ruins,Rare,Sunscale
2868,Obsidian Claw,Adult,Titan Alloy,Runic Red,Titan Crest,Lava Cracks,Mist Cloak,Shadow Swamp,Common,Pure
2869,Obsidian Claw,Adult,Volcanic Black,Pearlescent,Standard Coil,Vine Spread,Crystal Bloom,Volcanic Plains,Common,Pure
2870,Obsidian Claw,Adult,Magma Veined,Bioluminescent,Coral Fan,Runic Lines,Neon Surge,Shadow Swamp,Common,Pure
2871,Obsidian Claw (Azure Hybrid),Adult,Magma Veined,Ember,Titan Crest,Vine Spread,Neon Surge,Titan Ruins,Uncommon,Azure
2872,Obsidian Claw (Cyber Hybrid),Adult,Crystal Embedded,Data Circuit,Crystal Hook,Coral Pattern,Heatwave,Shadow Swamp,Rare,Cyber
2873,Obsidian Claw,Adult,Crystal Embedded,Pearlescent,Forest Wrap,Coral Pattern,Tidal Reflection,Volcanic Plains,Common,Pure
2874,Obsidian Claw (Titan Hybrid),Adult,Golden Ember,Bioluminescent,Forest Wrap,Coral Pattern,Tidal Reflection,Sun Dunes,Uncommon,Titan
2875,Obsidian Claw,Adult,Volcanic Black,Pearlescent,Crystal Hook,Lava Cracks,Crystal Bloom,Neon Abyss,Common,Pure
2876,Obsidian Claw,Adult,Titan Alloy,Nocturne Blue,Crystal Hook,Shadow Veins,Tidal Reflection,Shadow Swamp,Common,Pure
2877,Obsidian Claw,Adult,Neon Circuit,Bioluminescent,Coral Fan,Lava Cracks,Neon Surge,Ancient Jungle,Common,Pure
2878,Obsidian Claw (Titan Hybrid),Adult,Coral Gloss,Nocturne Blue,Coral Fan,Circuit Map,Neon Surge,Sun Dunes,Rare,Titan
2879,Obsidian Claw (Azure Hybrid),Adult,Neon Circuit,Solar Amber,Neon Stream,Circuit Map,Shadow Drift,Sun Dunes,Rare,Azure
2880,Obsidian Claw,Adult,Neon Circuit,Bioluminescent,Neon Stream,Runic Lines,Solar Flare,Neon Abyss,Common,Pure
2881,Obsidian Claw (Azure Hybrid),Adult,Volcanic Black,Bioluminescent,Crystal Hook,Vine Spread,Mist Cloak,Sun Dunes,Rare,Azure
2882,Obsidian Claw,Adult,Titan Alloy,Data Circuit,Solar Plume,Runic Lines,Heatwave,Coral Reef,Common,Pure
2883,Obsidian Claw (Cyber Hybrid),Adult,Crystal Embedded,Solar Amber,Titan Crest,Solar Engraving,Tidal Reflection,Ancient Jungle,Uncommon,Cyber
2884,Obsidian Claw,Adult,Volcanic Black,Bioluminescent,Forest Wrap,Runic Lines,Heatwave,Ancient Jungle,Common,Pure
2885,Obsidian Claw (Sunscale Hybrid),Adult,Golden Ember,Data Circuit,Standard Coil,Vine Spread,Neon Surge,Coral Reef,Rare,Sunscale
2886,Obsidian Claw,Adult,Magma Veined,Runic Red,Solar Plume,Shadow Veins,Tidal Reflection,Sun Dunes,Common,Pure
2887,Obsidian Claw (Sunscale Hybrid),Adult,Crystal Embedded,Runic Red,Neon Stream,Vine Spread,Mist Cloak,Ancient Jungle,Uncommon,Sunscale
2888,Obsidian Claw,Adult,Neon Circuit,Data Circuit,Titan Crest,Coral Pattern,Shadow Drift,Titan Ruins,Common,Pure
2889,Obsidian Claw (Verdant Hybrid),Adult,Coral Gloss,Pearlescent,Standard Coil,Circuit Map,Tidal Reflection,Neon Abyss,Rare,Verdant
2890,Obsidian Claw,Adult,Titan Alloy,Runic Red,Standard Coil,Vine Spread,Solar Flare,Volcanic Plains,Common,Pure
2891,Obsidian Claw,Adult,Golden Ember,Pearlescent,Crystal Hook,Solar Engraving,Neon Surge,Volcanic Plains,Common,Pure
